   0.0000000000000000       -15.408079756807828       -12.084498853878195     
   0.0000000000000000       -3.1393793141961313       -2.5611879340082320     
   0.0000000000000000       -3.1393793141961313       -2.5611879340082324     
   0.0000000000000000      -0.54039157874478683      -0.46202908399182907     
  -6.9077552789821368       -15.186927627214892       -11.961143779274712     
  -6.9077552789821368       -3.1062643464491635       -2.5418515064730562     
  -6.9077552789821368       -3.1062643464491635       -2.5418515064730567     
  -6.9077552789821368      -0.53605793601753882      -0.45943232461313760     
  -6.8977420685007456       -15.184704858727960       -11.959895322022712     
  -6.8977420685007456       -3.1059315583052407       -2.5416561935057986     
  -6.8977420685007456       -3.1059315583052420       -2.5416561935057982     
  -6.8977420685007456      -0.53601437963505449      -0.45940627905795689     
  -6.8877288580193534       -15.182459831986938       -11.958634213104265     
  -6.8877288580193534       -3.1055954369715550       -2.5414589068489106     
  -6.8877288580193534       -3.1055954369715550       -2.5414589068489093     
  -6.8877288580193534      -0.53597038680199172      -0.45937997286634202     
  -6.8777156475379622       -15.180192326656442       -11.957360324885181     
  -6.8777156475379622       -3.1052559493941594       -2.5412596266452239     
  -6.8777156475379622       -3.1052559493941594       -2.5412596266452225     
  -6.8777156475379622      -0.53592595318422320      -0.45935340343883335     
  -6.8677024370565709       -15.177902120293242       -11.956073528476594     
  -6.8677024370565709       -3.1049130622005685       -2.5410583328420144     
  -6.8677024370565709       -3.1049130622005685       -2.5410583328420135     
  -6.8677024370565709      -0.53588107440568189      -0.45932656815017292     
  -6.8576892265751797       -15.175588988327343       -11.954773693723686     
  -6.8576892265751797       -3.1045667416968126       -2.5408550051893952     
  -6.8576892265751797       -3.1045667416968126       -2.5408550051893948     
  -6.8576892265751797      -0.53583574604795836      -0.45929946434906227     
  -6.8476760160937875       -15.173252704044293       -11.953460689195259     
  -6.8476760160937875       -3.1042169538648001       -2.5406496232382585     
  -6.8476760160937875       -3.1042169538648001       -2.5406496232382576     
  -6.8476760160937875      -0.53578996364998399      -0.45927208935788744     
  -6.8376628056123963       -15.170893038566179       -11.952134382171044     
  -6.8376628056123963       -3.1038636643592095       -2.5404421663386718     
  -6.8376628056123963       -3.1038636643592090       -2.5404421663386709     
  -6.8376628056123963      -0.53574372270753778      -0.45924444047249185     
  -6.8276495951310050       -15.168509760833340       -11.950794638631324     
  -6.8276495951310050       -3.1035068385048770       -2.5402326136379778     
  -6.8276495951310050       -3.1035068385048770       -2.5402326136379760     
  -6.8276495951310050      -0.53569701867299602      -0.45921651496188248     
  -6.8176363846496137       -15.166102637585759       -11.949441323244779     
  -6.8176363846496137       -3.1031464412936836       -2.5400209440788779     
  -6.8176363846496137       -3.1031464412936840       -2.5400209440788784     
  -6.8176363846496137      -0.53564984695481699      -0.45918831006799277     
  -6.8076231741682216       -15.163671433344033       -11.948074299357760     
  -6.8076231741682216       -3.1027824373815736       -2.5398071363977426     
  -6.8076231741682216       -3.1027824373815740       -2.5398071363977412     
  -6.8076231741682216      -0.53560220291724248      -0.45915982300541053     
  -6.7976099636868303       -15.161215910390839       -11.946693428981458     
  -6.7976099636868303       -3.1024147910859212       -2.5395911691226489     
  -6.7976099636868303       -3.1024147910859208       -2.5395911691226489     
  -6.7976099636868303      -0.53555408187986553      -0.45913105096110424     
  -6.7875967532054391       -15.158735828751263       -11.945298572781388     
  -6.7875967532054391       -3.1020434663822072       -2.5393730205715186     
  -6.7875967532054391       -3.1020434663822072       -2.5393730205715164     
  -6.7875967532054391      -0.53550547911721347      -0.45910199109416228     
  -6.7775835427240469       -15.156230946174722       -11.943889590064771     
  -6.7775835427240469       -3.1016684269013215       -2.5391526688502672     
  -6.7775835427240469       -3.1016684269013215       -2.5391526688502677     
  -6.7775835427240469      -0.53545638985840915      -0.45907264053552221     
  -6.7675703322426557       -15.153701018114806       -11.942466338769149     
  -6.7675703322426557       -3.1012896359263369       -2.5389300918508297     
