PdfType: error
Format: lhagrid1
---
1.000000e-08 1.241400e-08 1.541120e-08 1.913200e-08 2.375120e-08 2.948550e-08 3.660430e-08 4.544170e-08 5.641270e-08 7.003230e-08 8.693980e-08 1.079290e-07 1.339850e-07 1.663320e-07 2.064860e-07 2.563340e-07 3.182140e-07 3.950310e-07 4.903890e-07 6.092060e-07 7.562490e-07 9.387780e-07 1.165350e-06 1.446610e-06 1.795810e-06 2.229380e-06 2.767640e-06 3.435850e-06 4.265370e-06 5.295160e-06 6.573550e-06 8.160540e-06 1.013060e-05 1.257620e-05 1.561210e-05 1.938060e-05 2.405860e-05 2.986520e-05 3.707270e-05 4.601850e-05 5.712140e-05 7.090070e-05 8.800030e-05 1.092180e-04 1.355430e-04 1.682000e-04 2.087040e-04 2.589310e-04 3.211960e-04 3.983590e-04 4.939450e-04 6.122910e-04 7.587250e-04 9.397710e-04 1.163490e-03 1.439420e-03 1.779350e-03 2.197410e-03 2.710450e-03 3.338460e-03 4.104840e-03 5.036690e-03 6.164860e-03 7.524680e-03 9.151770e-03 1.108780e-02 1.337590e-02 1.605620e-02 1.916900e-02 2.275090e-02 2.683340e-02 3.144040e-02 3.658860e-02 4.228660e-02 4.853490e-02 5.532710e-02 6.265980e-02 7.049850e-02 7.883060e-02 8.762100e-02 9.686510e-02 1.065250e-01 1.165740e-01 1.269880e-01 1.377430e-01 1.488090e-01 1.601780e-01 1.718170e-01 1.837160e-01 1.958500e-01 2.082050e-01 2.207640e-01 2.335170e-01 2.464490e-01 2.595680e-01 2.728270e-01 2.862330e-01 2.997770e-01 3.134510e-01 3.272480e-01 3.411590e-01 3.551790e-01 3.692950e-01 3.835150e-01 3.978260e-01 4.122220e-01 4.267000e-01 4.412560e-01 4.558840e-01 4.705760e-01 4.853540e-01 5.001800e-01 5.150670e-01 5.300130e-01 5.450140e-01 5.600680e-01 5.751710e-01 5.903230e-01 6.055210e-01 6.207620e-01 6.360450e-01 6.513690e-01 6.667300e-01 6.821260e-01 6.975580e-01 7.130350e-01 7.285310e-01 7.440580e-01 7.596160e-01 7.752020e-01 7.908130e-01 8.064470e-01 8.221020e-01 8.377760e-01 8.534640e-01 8.691630e-01 8.848660e-01 9.005630e-01 9.162360e-01 9.318540e-01 9.473570e-01 9.625790e-01 9.770490e-01 9.890870e-01 9.956160e-01 9.979920e-01 9.989760e-01 9.994870e-01 9.997950e-01 1.000000e+00
1.300000e+00 1.501589e+00 1.755161e+00 2.078105e+00 2.494944e+00 3.040864e+00 3.767117e+00 4.749989e+00 6.231051e+00 8.374331e+00 1.155487e+01 1.640743e+01 2.403849e+01 3.643639e+01 5.731406e+01 9.386835e+01 1.606573e+02 2.884377e+02 5.455739e+02 1.092347e+03 2.326489e+03 5.300332e+03 1.299495e+04 3.451500e+04 1.000000e+05
-5 -4 -3 -2 -1 1 2 3 4 5 21
0.00000000e+00 6.08402546e-07 4.99362029e+00 5.90496024e+00 5.90523024e+00 5.90524024e+00 5.90497024e+00 4.99362029e+00 6.08402546e-07 0.00000000e+00 2.51652088e-05
0.00000000e+00 1.79995000e-01 5.10529000e+00 6.00415000e+00 6.00443000e+00 6.00444000e+00 6.00417000e+00 5.10529000e+00 1.79995000e-01 0.00000000e+00 6.70102000e+00
0.00000000e+00 4.71483000e-01 5.33092000e+00 6.21775000e+00 6.21804000e+00 6.21805000e+00 6.21777000e+00 5.33092000e+00 4.71483000e-01 0.00000000e+00 1.64610000e+01
0.00000000e+00 9.07194000e-01 5.70279000e+00 6.57796000e+00 6.57825000e+00 6.57827000e+00 6.57798000e+00 5.70279000e+00 9.07194000e-01 0.00000000e+00 3.05368000e+01
0.00000000e+00 1.52792000e+00 6.26150000e+00 7.12534000e+00 7.12564000e+00 7.12565000e+00 7.12537000e+00 6.26150000e+00 1.52792000e+00 0.00000000e+00 5.05355000e+01
0.00000000e+00 2.38349000e+00 7.05669000e+00 7.90951000e+00 7.90981000e+00 7.90982000e+00 7.90953000e+00 7.05669000e+00 2.38349000e+00 0.00000000e+00 7.84590000e+01
0.00000000e+00 3.53416000e+00 8.14850000e+00 8.99057000e+00 8.99087000e+00 8.99089000e+00 8.99060000e+00 8.14850000e+00 3.53416000e+00 0.00000000e+00 1.16763000e+02
0.00000000e+00 5.05348000e+00 9.61029000e+00 1.04418000e+01 1.04422000e+01 1.04422000e+01 1.04419000e+01 9.61029000e+00 5.05348000e+00 0.00000000e+00 1.68442000e+02
2.20313000e+00 7.20155000e+00 1.16981000e+01 1.25187000e+01 1.25190000e+01 1.25190000e+01 1.25187000e+01 1.16981000e+01 7.20155000e+00 2.20313000e+00 2.38785000e+02
5.06847000e+00 1.00125000e+01 1.44496000e+01 1.52593000e+01 1.52596000e+01 1.52597000e+01 1.52593000e+01 1.44496000e+01 1.00125000e+01 5.06847000e+00 3.33255000e+02
8.75616000e+00 1.36464000e+01 1.80249000e+01 1.88239000e+01 1.88242000e+01 1.88242000e+01 1.88239000e+01 1.80249000e+01 1.36464000e+01 8.75616000e+00 4.58144000e+02
1.34633000e+01 1.83003000e+01 2.26210000e+01 2.34094000e+01 2.34098000e+01 2.34098000e+01 2.34095000e+01 2.26210000e+01 1.83003000e+01 1.34633000e+01 6.21094000e+02
1.94249000e+01 2.42093000e+01 2.84729000e+01 2.92509000e+01 2.92512000e+01 2.92513000e+01 2.92510000e+01 2.84729000e+01 2.42093000e+01 1.94249000e+01 8.31130000e+02
2.69193000e+01 3.16517000e+01 3.58590000e+01 3.66267000e+01 3.66270000e+01 3.66270000e+01 3.66267000e+01 3.58590000e+01 3.16517000e+01 2.69193000e+01 1.09880000e+03
